	a	RELACIONADO	b
2558	transporte_maritimo_de_pasajeros	RELACIONADO	transporte_de_pasajeros
2559	sector_del_transporte_maritimo	RELACIONADO	transporte_maritimo
2560	importe_del_plus_de_transporte	RELACIONADO	plus_de_transporte
2561	actividad_de_transporte_terrestre	RELACIONADO	actividad_de_transporte_de_viajeros
2562	actividad_de_transporte_terrestre	RELACIONADO	trafico_terrestre
2563	reglamento_de_la_ley_de_ordenacion_de_los_transportes_terrestres	RELACIONADO	lott
2564	venta_de_billetes_de_transporte_aereo	RELACIONADO	billete_de_pasaje
2565	contrato_de_abanderamiento	RELACIONADO	abanderamiento_de_buque
2566	registro_de_elecciones_sindicales	RELACIONADO	elecciones_sindicales
2567	linea_de_transporte_maritimo	RELACIONADO	transporte_maritimo
2568	incumplimiento_del_contrato_de_transporte	RELACIONADO	contrato_de_transporte
2569	operaciones_de_handling_en_el_transporte_aereo	RELACIONADO	servicio_de_handling
2570	uso_del_transporte	RELACIONADO	transporte
2571	uso_del_transporte	RELACIONADO	utilizacion_de_medio_de_transporte
2572	autorizacion_de_transporte_de_mercancias	RELACIONADO	autorizacion_de_transporte_privado
2573	autorizacion_de_transporte_de_mercancias	RELACIONADO	autorizacion_de_transporte_publico
2574	liberalizacion_del_transporte_aereo	RELACIONADO	transporte_aereo
2575	daño_moral_producido_por_retraso_en_el_transporte_aereo	RELACIONADO	transporte_aereo
2576	paralizacion_de_vehiculo_destinado_al_transporte	RELACIONADO	vehiculo_afecto_a_la_actividad
2577	paralizacion_de_vehiculo_destinado_al_transporte	RELACIONADO	vehiculo_dedicado_al_transporte
2578	conductor_de_vehiculo_de_transporte_publico	RELACIONADO	transporte_publico_colectivo_de_personas
2579	proteccion_de_los_animales_durante_el_transporte	RELACIONADO	transporte_de_animales
2580	extincion_de_autorizaciones_de_transporte	RELACIONADO	autorizacion_de_transporte_privado
2581	extincion_de_autorizaciones_de_transporte	RELACIONADO	autorizacion_de_transporte_publico
2582	transporte_de_material_de_construccion	RELACIONADO	transporte_de_mercancias
2583	competencias_en_materia_de_transporte	RELACIONADO	atribucion_de_competencias
2584	competencias_en_materia_de_transporte	RELACIONADO	transporte
2585	transporte_especial_de_enfermos	RELACIONADO	traslado_en_ambulancia
2586	profesion_de_conductor_de_autobus	RELACIONADO	conductor_de_autobus
2587	declaracion_del_conductor_del_autobus	RELACIONADO	conductor_de_autobus
2588	culpa_del_conductor_del_autobus	RELACIONADO	conductor_de_autobus
2589	negligencia_del_conductor_del_autobus	RELACIONADO	conductor_de_autobus
2590	concesion_administrativa_del_servicio_de_transporte_publico	RELACIONADO	servicio_de_transporte_publico
2591	normas_fiscales_sobre_produccion_y_transporte_de_energia	RELACIONADO	transporte_de_energia
2592	transporte_intermodal	RELACIONADO	transporte_de_mercancias
2593	contrato_mercantil_de_transporte_terrestre	RELACIONADO	actividad_de_transporte_terrestre
2594	titular_de_autorizacion_de_transporte	RELACIONADO	autorizacion_de_transporte
2595	principio_de_monopolio_natural_del_transporte_y_la_distribucion	RELACIONADO	monopolio
2596	principio_de_monopolio_natural_del_transporte_y_la_distribucion	RELACIONADO	transporte
2597	principio_de_monopolio_natural_del_transporte_y_la_distribucion	RELACIONADO	distribucion
2598	condiciones_de_seguridad_en_el_transporte_escolar_y_de_menores	RELACIONADO	transporte_escolar
2599	transporte_clandestino	RELACIONADO	clandestinidad
2600	seguridad_en_el_transporte_escolar	RELACIONADO	transporte_escolar
2601	sistema_comun_de_transporte	RELACIONADO	transporte
2602	compensacion_de_gastos_de_transporte	RELACIONADO	gastos_de_transporte
2603	transporte_interinsular	RELACIONADO	transporte
2604	transporte_interinsular	RELACIONADO	transporte_maritimo
2605	carro_de_transporte	RELACIONADO	transporte
2606	carro_de_transporte	RELACIONADO	transporte_de_mercancias
2607	transporte_de_sacos	RELACIONADO	transporte
2608	transporte_de_aridos	RELACIONADO	extraccion_de_aridos
2609	agente_encubierto	RELACIONADO	organizacion_terrorista
2610	agente_encubierto	RELACIONADO	organizacion_criminal
2611	agente_encubierto	RELACIONADO	agente_policial
2612	agente_encubierto	RELACIONADO	policia
2613	agente_encubierto	RELACIONADO	terrorismo
2614	agente_encubierto	RELACIONADO	actividades_de_investigacion
2615	transporte_turistico	RELACIONADO	servicio_turistico
2616	gestion_de_los_servicios_de_transporte	RELACIONADO	procedimiento_de_gestion
2617	gestion_de_los_servicios_de_transporte	RELACIONADO	servicio_de_transporte
2618	peaje_de_transporte	RELACIONADO	peaje_de_acceso
2619	peaje_de_transporte	RELACIONADO	transporte
2620	liberalizacion_del_transporte	RELACIONADO	liberalizacion_del_transporte_aereo
2621	liberalizacion_del_transporte	RELACIONADO	transporte
2622	tubos_de_transporte	RELACIONADO	transporte
2623	transporte_de_equipajes	RELACIONADO	transporte_aereo
2624	transporte_de_equipajes	RELACIONADO	servicio_de_handling
2625	transporte_de_tripulaciones	RELACIONADO	tripulacion_de_avion
2626	transporte_por_cuenta_ajena	RELACIONADO	trabajo_por_cuenta_ajena
2627	transporte_de_ganado	RELACIONADO	cria_de_ganado
2628	transporte_de_ganado	RELACIONADO	cabeza_de_ganado
2629	transporte_de_ganado	RELACIONADO	industria_ganadera
2630	transporte_de_ganado	RELACIONADO	transporte_de_animales
2631	pago_del_precio_del_transporte	RELACIONADO	transporte
2632	transporte_por_cuenta_propia	RELACIONADO	trabajador_autonomo
2633	transporte_por_cuenta_propia	RELACIONADO	transporte
2634	dimision_voluntaria	RELACIONADO	aceptacion_de_la_dimision
2635	dimision_voluntaria	RELACIONADO	comunicacion_de_dimision
2636	dimision_irrevocable	RELACIONADO	irrevocabilidad_de_los_propios_actos
2637	dimision_irrevocable	RELACIONADO	aceptacion_de_la_dimision
2638	dimision_irrevocable	RELACIONADO	comunicacion_de_dimision
2639	velocidad_del_transporte	RELACIONADO	transporte
2640	velocidad_del_transporte	RELACIONADO	fluidez_del_transporte
2641	transporte_de_mineral	RELACIONADO	yacimiento_mineral
2642	infraccion_en_materia_de_transporte	RELACIONADO	transporte
2643	retraso_en_la_entrega_de_la_mercancia_transportada	RELACIONADO	transporte_de_mercancias
2644	transporte_de_gas	RELACIONADO	transporte_de_gas_natural
2645	circuito_de_transporte	RELACIONADO	transporte_de_droga
2646	servicios_esenciales_de_transporte	RELACIONADO	transporte
2647	camiones_de_transporte	RELACIONADO	camion_trailer
2648	camiones_de_transporte	RELACIONADO	camion_cisterna
2649	camiones_de_transporte	RELACIONADO	camion_frigorifico
2650	camiones_de_transporte	RELACIONADO	camion_portavehiculos
2651	camiones_de_transporte	RELACIONADO	camion_pluma
2652	camiones_de_transporte	RELACIONADO	camion_con_semirremolque
2653	camiones_de_transporte	RELACIONADO	transporte_por_carretera
2654	encargos_de_transporte	RELACIONADO	transporte
2655	condiciones_laborales_de_los_controladores_aereos	RELACIONADO	controlador_aereo
2656	descanso_de_los_controladores_de_transito_aereo	RELACIONADO	controlador_aereo
2657	seguridad_del_trafico_aereo	RELACIONADO	seguridad_del_trafico
2658	seguridad_del_trafico_aereo	RELACIONADO	transito_aereo
2659	centro_de_control_de_transito_aereo	RELACIONADO	control_de_transito_aereo
2660	gestion_del_transito_aereo	RELACIONADO	transito_aereo
2661	servicios_de_transito_aereo	RELACIONADO	transito_aereo
2662	union_sindical_de_controladores_aereos	RELACIONADO	controlador_aereo
2663	responsabilidad_del_transportista_aereo	RELACIONADO	empresa_de_transporte_aereo
2664	imposicion_de_una_servidumbre_aerea_de_paso	RELACIONADO	servidumbre_aerea
2665	operador_aereo	RELACIONADO	compañia_aerea
2666	flujo_aereo	RELACIONADO	insuficiencia_respiratoria
2667	flujo_aereo	RELACIONADO	enfermedad
2668	flete_aereo	RELACIONADO	sector_aereo
2669	viaje_en_avion	RELACIONADO	transporte_aereo
2670	caos_aereo	RELACIONADO	cierre_del_espacio_aereo
2671	huelga_de_controladores_aereos	RELACIONADO	controlador_aereo
2672	caos_aereo	RELACIONADO	huelga_de_controladores_aereos
2673	caos_aereo	RELACIONADO	transporte_aereo
2674	titulo_nobiliario_de_conde	RELACIONADO	adquisicion_de_titulo_nobiliario
2675	titulo_nobiliario_de_marques	RELACIONADO	adquisicion_de_titulo_nobiliario
2676	sucesion_en_la_titularidad_de_la_explotacion	RELACIONADO	explotacion
2677	acuartelamiento_aereo	RELACIONADO	establecimiento_militar
2678	puente_aereo	RELACIONADO	transito_aereo
2679	extincion_de_autorizacion_de_residencia	RELACIONADO	permiso_de_residencia
2680	causa_de_extincion_de_autorizacion_de_residencia	RELACIONADO	extincion_de_autorizacion_de_residencia
2681	sucesion_fraudulenta_de_contratos	RELACIONADO	sucesion_ininterrumpida_de_contratos
2682	autorizacion_administrativa_de_extincion_de_la_relacion_laboral	RELACIONADO	autorizacion_administrativa
2683	autorizacion_administrativa_de_extincion_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral
2684	autorizacion_para_la_extincion_del_contrato_de_trabajo	RELACIONADO	extincion_del_contrato_de_trabajo
2685	extincion_de_cualquier_autorizacion_para_permanecer_legalmente_en_españa	RELACIONADO	expediente_de_expulsion
2686	extincion_de_cualquier_autorizacion_para_permanecer_legalmente_en_españa	RELACIONADO	expulsion
2687	extincion_de_cualquier_autorizacion_para_permanecer_legalmente_en_españa	RELACIONADO	expulsion_al_pais_de_origen
2688	extincion_de_cualquier_autorizacion_para_permanecer_legalmente_en_españa	RELACIONADO	residencia_legal
2689	autorizacion_para_la_extincion_colectiva_de_los_contratos_de_trabajo	RELACIONADO	autorizacion_para_la_extincion_del_contrato_de_trabajo
2690	autorizacion_para_la_extincion_colectiva_de_los_contratos_de_trabajo	RELACIONADO	extincion_colectiva
2691	autorizacion_para_la_extincion_colectiva_de_los_contratos_de_trabajo	RELACIONADO	despido_colectivo
2692	causa_de_extincion_de_la_relacion_laboral	RELACIONADO	causas_del_despido
2693	causa_de_extincion_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral
2694	fecha_de_extincion_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral
2695	indemnizacion_por_extincion_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral
2696	indemnizacion_por_extincion_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral_sin_derecho_a_indemnizacion
2697	extincion_de_la_relacion_laboral_por_causas_objetivas	RELACIONADO	despido_o_extincion_por_causas_economicas_tecnicas_organizativas_o_de_produccion
2698	aceptacion_de_la_extincion_de_la_relacion_laboral	RELACIONADO	aceptacion_de_la_extincion_del_contrato
2699	aceptacion_de_la_extincion_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral
2700	consecuencias_de_la_extincion_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral
2701	extincion_de_la_relacion_laboral_por_mutuo_acuerdo	RELACIONADO	mutuo_acuerdo
2702	extincion_de_la_relacion_laboral_especial_penitenciaria	RELACIONADO	relacion_laboral_especial_penitenciaria
2703	comunicacion_de_extincion_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral
2704	compensacion_por_cese_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral
2705	acuerdo_de_extincion_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral
2706	extincion_de_la_relacion_laboral_por_jubilacion_del_empresario	RELACIONADO	jubilacion_del_empresario
2707	extincion_de_la_relacion_laboral_por_jubilacion	RELACIONADO	jubilacion
2708	extincion_de_la_relacion_laboral_por_jubilacion_forzosa	RELACIONADO	jubilacion_forzosa
2709	conformidad_con_la_extincion_de_la_relacion_laboral	RELACIONADO	extincion_de_la_relacion_laboral
2710	documento_de_baja_voluntaria	RELACIONADO	dimision_voluntaria
2711	documento_de_baja_voluntaria	RELACIONADO	documento
2712	suspension_de_la_relacion_laboral_con_reserva_del_puesto_de_trabajo	RELACIONADO	reserva_del_puesto_de_trabajo
2713	accion_del_viento	RELACIONADO	viento_marino
2714	viento_sur	RELACIONADO	terreno_colindante
2715	viento_oeste	RELACIONADO	terreno_colindante
2716	racha_de_viento	RELACIONADO	velocidad_del_viento
2717	viento_norte	RELACIONADO	terreno_colindante
2718	viento_norte	RELACIONADO	finca_limitrofe
2719	viento_oeste	RELACIONADO	finca_limitrofe
2720	viento_sur	RELACIONADO	finca_limitrofe
2721	temporal_de_viento	RELACIONADO	velocidad_del_viento
2722	simultaneidad_de_velocidades_de_viento	RELACIONADO	velocidad_del_viento
2723	viento_de_colindancia	RELACIONADO	terreno_colindante
2724	viento_de_colindancia	RELACIONADO	finca_limitrofe
2725	viento_huracanado	RELACIONADO	racha_de_viento
2726	viento_huracanado	RELACIONADO	velocidad_del_viento
2727	resistencia_al_viento	RELACIONADO	accion_del_viento
2728	viento_fuerte	RELACIONADO	velocidad_del_viento
2729	viento_fuerte	RELACIONADO	temporal_de_viento
2730	viento_fuerte	RELACIONADO	viento_huracanado
2731	tormenta_tropical	RELACIONADO	lluvia_torrencial
2732	tormenta_tropical	RELACIONADO	viento_huracanado
2733	tormenta_tropical	RELACIONADO	viento_fuerte
2734	tormenta_electrica	RELACIONADO	caida_de_un_rayo
2735	movimiento_de_terreno	RELACIONADO	terremoto
2736	temporal_maritimo	RELACIONADO	viento_marino
2737	movimiento_de_terreno	RELACIONADO	desprendimiento_de_tierra
2738	erupcion_volcanica	RELACIONADO	calamidad_publica
2739	riesgo_volcanico	RELACIONADO	erupcion_volcanica
2740	catastrofe_natural	RELACIONADO	calamidad_publica
2741	catastrofe_natural	RELACIONADO	medio_natural
2742	cota_de_inundacion	RELACIONADO	zona_baja_inundable
2743	cota_de_inundacion	RELACIONADO	inundacion_por_agua
2744	inundacion_de_sotano	RELACIONADO	garaje
2745	terrenos_naturalmente_inundables	RELACIONADO	zona_inundable
2746	terrenos_naturalmente_inundables	RELACIONADO	zona_baja_inundable
2747	carencia_de_justificacion_de_la_sancion	RELACIONADO	justificacion_de_la_sancion
2748	motivacion_suficiente_para_justificar_la_imposicion_de_la_sancion	RELACIONADO	imposicion_de_sancion
2749	sancion_de_expulsion_del_territorio_nacional	RELACIONADO	sancion_de_expulsion_en_materia_de_extranjeria
2750	proporcionalidad_de_la_sancion_de_expulsion_del_territorio	RELACIONADO	sancion_de_expulsion_del_territorio_nacional
2751	justificacion_de_la_sancion_de_expulsion	RELACIONADO	sancion_de_expulsion
2752	procedencia_de_la_sancion	RELACIONADO	sancion
2753	procedencia_de_la_sancion	RELACIONADO	imposicion_de_sancion
2754	procedencia_de_sustituir_la_sancion_de_expulsion	RELACIONADO	sancion_de_expulsion
2755	procedencia_de_sustituir_la_sancion_de_expulsion	RELACIONADO	sancion_de_expulsion_del_territorio_nacional
2756	procedencia_de_sustituir_la_sancion_de_expulsion	RELACIONADO	sancion_de_expulsion_en_materia_de_extranjeria
2757	sancion_de_la_infraccion_en_el_orden_social	RELACIONADO	ley_sobre_infracciones_y_sanciones_en_el_orden_social
2758	sancion_de_la_infraccion_en_el_orden_social	RELACIONADO	orden_social
2759	acuerdo_de_imposicion_de_sancion_por_infraccion_tributaria	RELACIONADO	infraccion_tributaria
2760	acuerdo_de_imposicion_de_sancion_por_infraccion_tributaria	RELACIONADO	infraccion_tributaria_grave
2761	acuerdo_de_imposicion_de_sancion_por_infraccion_tributaria	RELACIONADO	infraccion_tributaria_leve
2762	notificacion_del_acuerdo_de_imposicion_de_sancion	RELACIONADO	acuerdo_de_imposicion_de_sancion
2763	nulidad_del_acuerdo_de_imposicion_de_sancion	RELACIONADO	acuerdo_de_imposicion_de_sancion
2764	falta_de_motivacion_del_acuerdo_de_imposicion_de_sancion	RELACIONADO	acuerdo_de_imposicion_de_sancion
2765	motivacion_del_acuerdo_de_imposicion_de_sancion	RELACIONADO	falta_de_motivacion_del_acuerdo_de_imposicion_de_sancion
2766	sancion_de_suspension_de_empleo	RELACIONADO	suspension_de_empleo_y_sueldo
2767	proporcionalidad_entre_infraccion_y_sancion	RELACIONADO	proporcionalidad_de_la_sancion
2768	proporcionalidad_entre_infraccion_y_sancion	RELACIONADO	infraccion
2769	sancion_en_grado_minimo	RELACIONADO	graduacion_de_la_sancion
2770	improcedencia_de_la_sancion	RELACIONADO	sancion
2771	improcedencia_de_la_sancion	RELACIONADO	procedencia_de_la_sancion
2772	ejecucion_de_la_sancion	RELACIONADO	ejecucion_de_la_sancion_pecuniaria
2773	ejecucion_de_la_sancion	RELACIONADO	ejecucion_de_la_sancion_tributaria
2774	junta_directiva_del_club_de_futbol	RELACIONADO	equipo_de_futbol
2775	suspension_de_la_ejecucion_de_sancion	RELACIONADO	ejecucion_de_la_sancion
2776	ejecucion_de_la_sancion_de_expulsion	RELACIONADO	sancion_de_expulsion
2777	ejecucion_de_la_sancion_tributaria	RELACIONADO	sancion_tributaria
2778	cuota_diaria_de_la_sancion	RELACIONADO	importe_de_la_sancion
2779	sancion_de_extincion_de_la_prestacion	RELACIONADO	extincion_de_la_prestacion
2780	sancion_de_extincion_de_la_prestacion_por_desempleo	RELACIONADO	subsidio_de_desempleo
2781	sancion_de_extincion_de_la_prestacion_por_desempleo	RELACIONADO	extincion_de_la_prestacion_por_desempleo
2782	sancion_secundaria	RELACIONADO	sancion_principal
2783	falta_de_motivacion_de_la_sancion_de_expulsion	RELACIONADO	falta_de_motivacion_del_acuerdo_de_imposicion_de_sancion
2784	falta_de_motivacion_de_la_sancion_de_expulsion	RELACIONADO	sancion_de_expulsion
2785	nulidad_por_falta_de_proporcionalidad_de_la_sancion	RELACIONADO	desproporcionalidad_de_la_sancion
2786	falta_de_proporcionalidad_de_la_sancion_de_expulsion	RELACIONADO	sancion_de_expulsion
2787	comunidad_de_bienes_postmatrimonial	RELACIONADO	matrimonio
