	nombre	descriptivo	principal
49977	arma_de_fogueo	1.0	0.0
49978	intervencion_de_pistola	1.0	0.0
49979	arma_de_fuego_antigua	1.0	0.0
49980	bomba_de_aviacion	1.0	0.0
49981	arma_de_sistema_flobert	1.0	0.0
49982	fusil_de_pesca_submarina	1.0	0.0
49983	arma_de_fuego_larga_rayada_para_tiro_deportivo	1.0	0.0
49984	revolver_de_doble_accion	1.0	0.0
49985	machete_usado_por_unidades_militares	1.0	0.0
49986	arma_de_avancarga	1.0	0.0
49987	arma_para_lanzar_cabos	1.0	0.0
49988	arma_para_lanzar_lineas_de_pesca	1.0	0.0
49989	baston_estoque	1.0	0.0
49990	navaja_automatica	1.0	0.0
49991	puño_de_acero	1.0	0.0
49992	baston_de_apoyo	1.0	0.0
49993	uso_de_baston	1.0	0.0
49994	baston_de_madera	1.0	0.0
49995	baston_policial	1.0	0.0
49996	significacion_juridica_inequivoca	1.0	0.0
49997	departamento_de_aduanas_e_impuestos_especiales	1.0	0.0
49998	laboratorio_de_aduanas	1.0	0.0
49999	ordenanza_de_aduanas	1.0	0.0
50000	graduacion_alcoholica	1.0	0.0
50001	graduacion_de_creditos	1.0	0.0
50002	colision_del_derecho_fundamental_al_honor_con_el_de_expresion_y_comunicacion	1.0	0.0
50003	derecho_a_la_creacion_literaria_artistica_o_cientifica	1.0	0.0
50004	derecho_a_crear_medios_de_comunicacion	1.0	0.0
50005	derecho_a_crear_en_los_medios_de_comunicacion	1.0	0.0
50006	limites_a_la_libertad_de_expresion	1.0	0.0
50007	secuestro_de_publicaciones	1.0	0.0
50008	reunion_ilicita	1.0	0.0
50009	derecho_de_reunion_de_los_trabajadores	1.0	0.0
50010	inembargabilidad_de_las_cuotas_sindicales	1.0	0.0
50011	circunstancia_agravante_especifica_del_asesinato	1.0	0.0
50012	atenuacion_de_las_sanciones	1.0	0.0
50013	circunstancia_agravante_de_la_infraccion	1.0	0.0
50014	modificaciones_estructurales_de_las_sociedades_mercantiles	1.0	0.0
50015	contenido_de_la_accion_sindical	1.0	0.0
50016	derecho_de_la_seccion_sindical	1.0	0.0
50017	derechos_de_los_delegados_sindicales	1.0	0.0
50018	recaudacion_de_cuota_sindical	1.0	0.0
50019	derechos_de_las_asociaciones_de_consumidores_y_usuarios	1.0	0.0
50020	consejo_de_consumidores_y_usuarios	1.0	0.0
50021	asociacion_profesional_de_la_guardia_civil	1.0	0.0
50022	asociacion_de_las_fuerzas_armadas	1.0	0.0
50023	asociacion_profesional_de_jueces_y_magistrados	1.0	0.0
50024	asociacion_educativa	1.0	0.0
50025	asociacion_de_alumnos	1.0	0.0
50026	asociacion_de_trabajadores_autonomos	1.0	0.0
50027	asociacion_de_fiscales	1.0	0.0
50028	prohibicion_de_las_asociaciones_secretas_de_caracter_paramilitar	1.0	0.0
50029	libertad_de_asociacion	1.0	0.0
50030	funcionamiento_democratico_de_la_asociacion	1.0	0.0
50031	organizacion_interna_de_la_asociacion	1.0	0.0
50032	domicilio_de_la_asociacion	1.0	0.0
50033	juicio_mediatico	1.0	0.0
50034	liquidacion_de_la_asociacion	1.0	0.0
50035	regimen_interno_de_la_asociacion	1.0	0.0
50036	funcionamiento_de_las_asociaciones	1.0	0.0
50037	suspension_de_la_asociacion	1.0	0.0
50038	modificacion_de_los_estatutos_de_la_asociacion	1.0	0.0
50039	disolucion_judicial_de_la_asociacion	1.0	0.0
50040	deberes_del_socio	1.0	0.0
50041	registro_de_asociaciones	1.0	0.0
50042	registro_municipal_de_asociaciones	1.0	0.0
50043	registro_de_sindicatos	1.0	0.0
50044	registro_estatal_de_asociaciones_de_consumidores_y_usuarios	0.0	0.0
50045	registro_de_asociaciones_religiosas	1.0	0.0
50046	asociacion_religiosa	1.0	0.0
50047	causas_de_inelegibilidad	1.0	0.0
50048	junta_electoral_autonomica	1.0	0.0
50049	competencia_de_la_junta_electoral	1.0	0.0
50050	modificacion_de_candidaturas	1.0	0.0
50051	sondeo_de_opinion	1.0	0.0
50052	encuesta_de_precios	1.0	0.0
50053	encuesta_anual_de_precios	1.0	0.0
50054	encuesta_industrial	1.0	0.0
50055	encuesta_nacional	1.0	0.0
50056	encuesta_nacional_de_salud	1.0	0.0
50057	encuesta_industrial_anual	1.0	0.0
50058	encuesta_anual_de_servicios	1.0	0.0
50059	encuesta_policial	1.0	0.0
50060	encuesta_judicial	1.0	0.0
50061	recurso_contra_la_proclamacion_de_candidatos	1.0	0.0
50062	publicacion_de_candidaturas	1.0	0.0
50063	procedimiento_electoral	1.0	0.0
50064	subsanacion_de_irregularidades	1.0	0.0
50065	composicion_equilibrada_de_las_candidaturas	1.0	0.0
50066	sobre_electoral	1.0	0.0
50067	gasto_electoral	1.0	0.0
50068	subvencion_electoral	1.0	0.0
50069	regimen_electoral_local	1.0	0.0
50070	eleccion_de_alcalde	1.0	0.0
50071	eleccion_de_diputados_provinciales	1.0	0.0
50072	mocion_de_censura_del_alcalde	1.0	0.0
50073	eleccion_de_los_cabildos	1.0	0.0
50074	derecho_a_la_doble_instancia_penal	1.0	0.0
50075	derecho_al_cumplimiento_de_la_sentencia_en_sus_propios_terminos	1.0	0.0
50076	derecho_a_no_sufrir_indefension_material	1.0	0.0
50077	derecho_al_juez_ordinario_predeterminado_por_la_ley	1.0	0.0
50078	principio_de_imparcialidad_objetiva	1.0	0.0
50079	imparcialidad_subjetiva	1.0	0.0
50080	prohibicion_de_los_tribunales_de_honor	1.0	0.0
50081	lex_scripta	1.0	0.0
50082	lex_previa	1.0	0.0
50083	lex_certa	1.0	0.0
50084	nulla_pena_sine_lege	1.0	0.0
50085	homologacion_del_sistema_educativo	1.0	0.0
50086	acuerdo_expreso_de_declaracion_de_huelga	1.0	0.0
50087	composicion_del_comite_de_huelga	1.0	0.0
50088	funcion_del_comite_de_huelga	1.0	0.0
50089	ejercicio_abusivo_del_derecho_de_huelga	1.0	0.0
50090	huelga_rotatoria	1.0	0.0
50091	huelga_abusiva	1.0	0.0
50092	huelga_de_celo	1.0	0.0
50093	deber_de_defender_españa	1.0	0.0
50094	deber_de_contribuir_a_los_gastos_publicos	1.0	0.0
50095	revision_del_juicio_grabado	1.0	0.0
50096	revision_del_juicio_de_valor	1.0	0.0
50097	juicio_de_valor	1.0	0.0
50098	imposibilidad_de_revisar_el_juicio_de_valor	1.0	0.0
50099	racionalidad_del_juicio_de_inferencia	1.0	0.0
50100	principio_de_eficiencia_del_gasto_publico	1.0	0.0
50101	principio_de_economia_del_gasto_publico	1.0	0.0
50102	derecho_fundamental_a_la_propiedad_privada	1.0	0.0
50103	vulneracion_del_derecho_a_la_propiedad_privada	1.0	1.0
50104	delimitacion_del_contenido_de_la_propiedad_urbana	1.0	0.0
50105	derecho_de_fundacion	1.0	0.0
50106	fines_de_la_fundacion	1.0	0.0
50107	denominacion_de_la_fundacion	1.0	0.0
50108	domicilio_de_la_fundacion	1.0	0.0
50109	constitucion_de_la_fundacion	1.0	0.0
50110	capacidad_para_constituir_la_fundacion	1.0	0.0
50111	fundacion_en_proceso_de_formacion	1.0	0.0
50112	personalidad_juridica_de_la_fundacion	1.0	0.0
50113	patronato_de_la_fundacion	1.0	0.0
50114	gobierno_de_la_fundacion	1.0	0.0
50115	patrimonio_de_la_fundacion	1.0	0.0
50116	protectorado_de_fundaciones	1.0	0.0
50117	extincion_de_la_fundacion	1.0	0.0
50118	liquidacion_de_la_fundacion	1.0	0.0
50119	fusion_de_fundaciones	1.0	0.0
50120	registro_de_fundaciones_de_competencia_estatal	1.0	0.0
50121	prohibicion_del_trabajo_infantil	1.0	0.0
50122	proteccion_de_los_jovenes_en_el_trabajo	1.0	0.0
50123	libre_eleccion_de_profesion_u_oficio	1.0	0.0
50124	fuerza_vinculante_del_contrato	1.0	0.0
50125	proteccion_constitucional_de_la_familia	1.0	0.0
50126	proteccion_integral_de_las_madres	1.0	0.0
50127	proteccion_de_los_trabajadores_en_el_extranjero	1.0	0.0
50128	derecho_fundamental_a_la_salud	1.0	0.0
50129	fomento_de_la_educacion_sanitaria	1.0	0.0
50130	fomento_de_la_educacion_fisica_y_el_deporte	1.0	0.0
50131	derecho_a_la_cultura	1.0	0.0
50132	casa_de_la_cultura	1.0	0.0
50133	adaptacion_a_la_cultura	1.0	0.0
50134	cultura_democraticas	1.0	0.0
50135	derecho_a_disfrutar_de_un_medio_ambiente_adecuado	1.0	0.0
50136	deber_de_conservar_el_medio_ambiente	1.0	0.0
50137	plan_medioambiental	1.0	0.0
50138	actividad_medioambiental	1.0	0.0
50139	utilizacion_racional_de_los_recursos_naturales	1.0	0.0
50140	plan_nacional_del_patrimonio_cultural	1.0	0.0
50141	proteccion_del_patrimonio_arquitectonico	1.0	0.0
50142	plan_especial_de_proteccion_del_patrimonio_arquitectonico	1.0	0.0
50143	proteccion_del_patrimonio_natural	1.0	0.0
50144	proteccion_del_patrimonio_historico_cultural	1.0	0.0
50145	proteccion_penal_del_patrimonio_historico	1.0	0.0
50146	proteccion_de_la_tercera_edad	1.0	0.0
50147	defensor_del_pueblo_andaluz	0.0	0.0
50148	comisionado_parlamentario_autonomico	1.0	0.0
50149	condicion_de_parlamentario	1.0	0.0
50150	adquisicion_de_la_condicion_de_parlamentario	1.0	0.0
50151	suspension_de_la_condicion_de_parlamentario	1.0	0.0
50152	perdida_de_la_condicion_de_parlamentario	1.0	0.0
50153	debate_parlamentario_de_convalidacion	1.0	0.0
50154	control_parlamentario	1.0	0.0
50155	mandato_parlamentario	1.0	0.0
50156	modelo_parlamentario	1.0	0.0
50157	reglamento_parlamentario	0.0	0.0
50158	derechos_de_los_parlamentarios	1.0	0.0
50159	deberes_de_los_parlamentarios	1.0	0.0
50160	prerrogativa_parlamentaria	1.0	0.0
50161	prerrogativa_de_inviolabilidad_parlamentaria	1.0	0.0
50162	prerrogativa_de_inmunidad_parlamentaria	1.0	0.0
50163	autonomia_reglamentaria	1.0	0.0
50164	autonomia_presupuestaria	1.0	0.0
50165	autonomia_funcional	1.0	0.0
50166	junta_de_portavoces_de_la_camara	0.0	0.0
50167	comisiones_de_la_camara	1.0	0.0
50168	disciplina_parlamentaria	1.0	0.0
50169	reserva_de_ley_organica	1.0	0.0
50170	iniciativa_legislativa_popular	1.0	0.0
50171	iniciativa_ciudadana_europea	1.0	0.0
50172	iniciativa_legislativa	1.0	0.0
50173	iniciativa_legislativa_autonomica	1.0	0.0
50174	ministro_sin_cartera	1.0	0.0
50175	cartera_ministerial	1.0	0.0
50176	incompatibilidad_de_los_miembros_del_gobierno	1.0	0.0
50177	incompatibilidad_de_regimenes	1.0	0.0
50178	rechazo_de_la_incompatibilidad	1.0	0.0
50179	incompatibilidad_entre_prestaciones	1.0	0.0
50180	comision_delegada_del_gobierno	1.0	0.0
50181	suplencia_de_los_miembros_del_gobierno	0.0	0.0
50182	incompatibilidad_logica	1.0	0.0
50183	incompatibilidad_global	1.0	0.0
50184	criterio_administrativo_de_incompatibilidad	1.0	0.0
50185	incompatibilidad_sobrevenida	1.0	0.0
50186	incompatibilidad_del_suelo	1.0	0.0
50187	excepcion_de_la_causa_de_incompatibilidad	1.0	0.0
50188	incompatibilidad_entre_salarios	1.0	0.0
50189	incompatibilidad_genuina	1.0	0.0
50190	incompatibilidad_conceptual	1.0	0.0
50191	incompatibilidad_de_los_registros	1.0	0.0
50192	incompatibilidad_obligacional	1.0	0.0
50193	falta_de_aportacion_de_justificante	1.0	0.0
50194	improcedencia_del_anatocismo	1.0	0.0
50195	validez_del_anatocismo	1.0	0.0
50196	estatuto_de_los_ex_presidentes_del_gobierno	0.0	0.0
50197	secretariado_de_gobierno	0.0	0.0
50198	estado_de_excepcion	1.0	0.0
50199	declaracion_del_estado_de_excepcion	1.0	0.0
50200	fomento_de_la_sociedades_cooperativas	1.0	0.0
50201	principios_presupuestarios	1.0	0.0
50202	principio_de_anualidad_presupuestaria	1.0	0.0
50203	infraccion_del_principio_de_anualidad_presupuestaria	1.0	0.0
50204	atenuante_muy_cualificada_de_dilaciones_indebidas	1.0	1.0
50205	principio_de_unidad_presupuestaria	1.0	0.0
50206	principio_de_universalidad_presupuestaria	1.0	0.0
50207	principio_de_transparencia_presupuestaria	1.0	0.0
50208	principio_de_presupuesto_bruto	1.0	0.0
50209	endeudamiento_publico	1.0	0.0
50210	credito_publico	1.0	0.0
50211	atenuante_de_drogadiccion	1.0	1.0
50212	elaboracion_de_los_presupuestos_generales_del_estado	1.0	0.0
50213	posesion_de_sustancias_estupefacientes	1.0	0.0
50214	compromiso_de_gasto_de_caracter_plurianual	1.0	0.0
50215	fondo_de_contingencia_de_ejecucion_presupuestaria	1.0	0.0
50216	modificacion_de_los_presupuestos_generales_del_estado	1.0	0.0
50217	procedimiento_jurisdiccional_contable	1.0	0.0
50218	procedimiento_del_juicio_de_las_cuentas	1.0	0.0
50219	responsabilidad_contable_directa	1.0	0.0
50220	responsabilidad_contable_subsidiaria	1.0	0.0
50221	pesaje_de_la_droga_intervenida	1.0	0.0
50222	consejero_de_cuentas	0.0	0.0
50223	fiscalia_del_tribunal_de_cuentas	0.0	0.0
50224	precio_de_la_droga_intervenida	1.0	0.0
50225	principio_de_autonomia_de_los_territorios	1.0	0.0
50226	influencia_de_la_droga	1.0	0.0
50227	principio_de_autonomia_de_los_municipios	1.0	0.0
50228	hallazgo_de_la_droga	1.0	0.0
50229	hallazgo_de_la_droga_en_el_vehiculo	1.0	0.0
50230	oficina_central_nacional_de_estupefacientes	0.0	0.0
50231	plan_nacional_sobre_drogas	1.0	0.0
50232	referendum_autonomico	1.0	0.0
50233	cantidad_de_droga_poseida	1.0	0.0
50234	carencia_de_drogas	1.0	0.0
50235	droga_hallada_en_el_domicilio	1.0	0.0
50236	dosis_de_droga	1.0	0.0
50237	servicio_de_restriccion_de_estupefacientes	1.0	0.0
50238	droga_dura	1.0	0.0
50239	droga_blanda	1.0	0.0
50240	elaboracion_de_los_estatutos_de_autonomia	1.0	0.0
50241	reforma_de_los_estatutos_de_autonomia	1.0	0.0
50242	contenido_de_los_estatutos_de_autonomia	1.0	0.0
50243	estatuto_de_autonomia_de_aragon	0.0	0.0
50244	estatuto_de_autonomia_de_asturias		0.0
50245	estatuto_de_autonomia_de_valencia		0.0
50246	estatuto_de_autonomia_de_canarias		0.0
50247	estatuto_de_autonomia_de_cantabria		0.0
50248	estatuto_de_autonomia_de_castilla_y_leon		0.0
50249	estatuto_de_autonomia_de_castilla_la_mancha		0.0
50250	estatuto_de_autonomia_de_cataluña		0.0
50251	vergueria_catalana	1.0	0.0
50252	organizacion_institucional_propia_del_aran		0.0
50253	estatuto_de_autonomia_de_ceuta		0.0
50254	estatuto_de_autonomia_de_extremadura		0.0
50255	estatuto_de_autonomia_de_galicia		0.0
50256	estatuto_de_autonomia_de_islas_baleares		0.0
50257	estatuto_de_autonomia_de_la_rioja		0.0
50258	estatuto_de_autonomia_de_melilla		0.0
50259	estatuto_de_autonomia_de_murcia		0.0
50260	reintegracion_y_amejoramiento_del_regimen_foral_de_navarra		0.0
50261	falta_de_competencia_de_la_administracion_autonomica	1.0	0.0
50262	competencia_autonomica_en_materia_urbanistica	1.0	0.0
50263	competencia_ejecutiva_autonomica	1.0	0.0
50264	contratacion_de_los_servicios_financieros	1.0	0.0
50265	nulidad_de_la_contratacion_de_los_servicios	1.0	0.0
50266	practica_de_nuevas_pruebas	1.0	0.0
50267	competencia_autonomica_en_asistencia_social	1.0	0.0
50268	competencia_autonomica_en_agricultura_y_ganaderia	1.0	0.0
50269	competencia_autonomica_en_educacion	1.0	0.0
50270	competencia_en_materia_educativa	1.0	0.0
50271	competencia_subvencional	1.0	0.0
50272	competencia_transferida	1.0	0.0
50273	competencia_postcontractual	1.0	0.0
50274	competencia_irrenunciable	1.0	0.0
50275	competencia_administrativa	1.0	0.0
50276	competencia_jerarquica	1.0	0.0
50277	desimposicion	1.0	0.0
50278	sobreimposicion	1.0	0.0
50279	estancia_fisica	1.0	0.0
50280	internacionalizacion_de_las_empresas_españolas	1.0	0.0
50281	elemento_intencional_de_permanencia	1.0	0.0
50282	doctrina_de_la_cuestion_compleja	1.0	0.0
50283	inadecuacion_del_juicio_de_desahucio	1.0	0.0
50284	indivision_de_la_herencia	1.0	0.0
50285	masa_hereditaria_bruta	1.0	0.0
50286	valor_del_caudal_hereditario	1.0	0.0
50287	pasivo_del_inventario_de_la_herencia	1.0	0.0
50288	falta_de_aceptacion_de_la_herencia	1.0	0.0
50289	presuncion_iuris_tantum_de_veracidad	1.0	0.0
50290	presuncion_iuris_tantum_de_legalidad	1.0	0.0
50291	presuncion_iuris_tantum_de_culpabilidad	1.0	0.0
50292	facturacion_anual	1.0	0.0
50293	inaccion_de_los_padres	1.0	0.0
50294	facturacion_mensual	1.0	0.0
50295	exceso_de_facturacion	1.0	0.0
50296	facturacion_neta	1.0	0.0
50297	resguardo_de_facturacion_de_equipaje	1.0	0.0
50298	facturacion_trimestral	1.0	0.0
50299	competencia_estatal_en_seguridad_publica	1.0	0.0
50300	competencia_estatal_exclusiva	1.0	0.0
50301	competencia_estatal_en_legislacion_laboral	1.0	0.0
50302	competencia_estatal_en_pesca_maritima	1.0	0.0
50303	competencia_estatal_en_relaciones_internacionales	1.0	0.0
50304	asamblea_legislativa_autonomica	1.0	0.0
50305	organizacion_institucional_autonomica	1.0	0.0
50306	prevalencia_del_derecho_estatal_sobre_el_autonomico	1.0	0.0
50307	consejo_de_gobierno_autonomico	0.0	0.0
50308	consejo_de_garantias_estatutarias	1.0	0.0
50309	defensor_del_pueblo_autonomico	1.0	0.0
50310	consejo_audiovisual_de_cataluña	1.0	0.0
50311	autonomia_financiera_de_las_comunidades_autonomas	1.0	0.0
50312	limite_de_la_autonomia_financiera_de_las_comunidades_autonomas	1.0	0.0
50313	estatuto_personal_de_los_miembros_del_tribunal_constitucional		0.0
50314	procedimiento_de_declaracion_de_inconstitucionalidad	1.0	0.0
50315	conflicto_en_defensa_de_la_autonomia_local	1.0	0.0
50316	conflicto_en_defensa_de_la_autonomia_foral	1.0	0.0
50317	efectos_de_las_sentencias_constitucionales	1.0	0.0
50318	iniciativa_de_reforma_constitucional	1.0	0.0
50319	legitimacion_democratica_del_poder_judicial	1.0	0.0
50320	legalidad_de_la_funcion_jurisdiccional	1.0	0.0
50321	consejo_de_justicia_autonomico	1.0	0.0
50322	tribunal_consuetudinario_y_tradicional	1.0	0.0
50323	funcion_del_consejo_general_del_poder_judicial		0.0
50324	magistrado_en_activo	1.0	0.0
50325	militar_en_activo	1.0	0.0
50326	militar_en_reserva	1.0	0.0
50327	fumador_activo	1.0	0.0
50328	fumador_pasivo	1.0	0.0
50329	activo_empresarial	1.0	0.0
50330	indemnizacion_expropiatoria	1.0	0.0
50331	restitucion_de_la_indemnizacion_expropiatoria	1.0	0.0
50332	principio_de_la_indemnizacion_expropiatoria	1.0	0.0
50333	justiprecio_individualizado	1.0	0.0
50334	expediente_de_justiprecio_individualizado	1.0	0.0
50335	precio_justo	1.0	0.0
50336	gabinete_tecnico	1.0	0.0
50337	gabinete_tecnico_del_tribunal_supremo	0.0	0.0
50338	gabinete_tecnico_de_seguridad	1.0	0.0
50339	gabinete_tecnico_de_valoraciones	1.0	0.0
50340	participacion_del_ciudadano_en_la_administracion_de_justicia	1.0	0.0
50341	rebaja_del_justiprecio	1.0	0.0
50342	justiprecio_desequilibrado	1.0	0.0
50343	exclusion_del_activo_ganancial	1.0	0.0
50344	operaciones_crediticias_de_activo	1.0	0.0
50345	operaciones_crediticias_de_pasivo	1.0	0.0
50346	carbon_activo	1.0	0.0
50347	ingrediente_activo	1.0	0.0
50348	elevacion_del_justiprecio	1.0	0.0
50349	actividad_de_promocion_de_edificaciones	1.0	0.0
50350	campana_promocional	1.0	0.0
50351	contrato_promocional_de_terminales_de_telefonia_movil	1.0	0.0
50352	material_promocional	1.0	0.0
50353	servicio_promocional	1.0	0.0
50354	programa_de_fiestas	1.0	0.0
50355	venta_de_las_acciones_expropiadas	1.0	0.0
50356	contrato_de_venta_de_las_acciones	1.0	0.0
50357	escritura_de_venta_de_acciones	1.0	0.0
50358	promesa_de_compraventa_de_acciones	1.0	0.0
50359	depresion_post_parto	1.0	0.0
50360	depresion_reactiva	1.0	0.0
50361	depresion_neurotica	1.0	0.0
50362	depresion_ansiosa	1.0	0.0
50363	depresion_cronica	1.0	0.0
50364	depresion_moderada	1.0	0.0
50365	depresion_postraumatica	1.0	0.0
50366	depresion_nerviosa	1.0	0.0
50367	tratamiento_por_depresion	1.0	0.0
50368	sintomas_de_depresion	1.0	0.0
50369	episodio_de_depresion_dura	1.0	0.0
50370	depresion_prolongada	1.0	0.0
50371	principio_de_estanqueidad_geografica	1.0	0.0
50372	desarrollo_economico_y_social	1.0	0.0
50373	memoria_descriptiva_de_actividades	1.0	0.0
50374	turno_de_nuevo_ingreso	1.0	0.0
50375	centro_superior_de_enseñanzas_artisticas	1.0	0.0
50376	ayuda_al_estudio_por_aprovechamiento_academico_excelente	1.0	0.0
50377	fiesta_escolar	1.0	0.0
50378	concejal_de_fiestas	1.0	0.0
50379	fiesta_abonable	1.0	0.0
50380	fiesta_intersemanal	1.0	0.0
50381	fiestas_navideñas	1.0	0.0
50382	fiestas_nacionales	1.0	0.0
50383	fiestas_de_carnaval	1.0	0.0
50384	fiesta_laborable	1.0	0.0
50385	pension_de_viudedad_compartida	1.0	0.0
50386	renta_neta	1.0	0.0
50387	tarifas_de_flete	1.0	0.0
50388	pago_del_flete	1.0	0.0
50389	linea_de_descuento_de_efectos	1.0	0.0
50390	operaciones_de_descuento_de_efectos	1.0	0.0
50391	descuento_de_efectos_mercantiles	1.0	0.0
50392	descuento_de_efectos_comerciales	1.0	0.0
50393	principio_democratico_participativo	1.0	0.0
50394	discriminacion_por_razon_del_origen_empresarial	1.0	0.0
50395	copropietario_ausente	1.0	0.0
50396	comunero_ausente	1.0	0.0
50397	morador_ausente	1.0	0.0
50398	propietario_ausente	1.0	0.0
50399	testigo_ausente	1.0	0.0
50400	extra_aut_non_simile_petita	1.0	0.0
50401	regimen_financiero_de_los_puertos_espanoles	1.0	0.0
50402	estatuto_juridico_del_trabajador_emigrante	0.0	0.0
50403	revocacion_de_la_declaracion_de_utilidad_publica	1.0	0.0
50404	industria_farmaceutica	1.0	0.0
50405	planificacion_farmaceutica	1.0	0.0
50406	bases_imponibles_negativas_acumuladas	1.0	0.0
50407	imputacion_de_bases_imponibles_negativas	1.0	0.0
50408	autorizacion_turistica	1.0	0.0
50409	reclamacion_de_paternidad_no_matrimonial	1.0	0.0
50410	derecho_preterido	1.0	0.0
50411	escritura_de_poder_notarial	1.0	0.0
50412	revista_hola	0.0	0.0
50413	etiqueta_falsa	1.0	0.0
50414	imitacion_confusoria	1.0	0.0
50415	prendas_de_imitacion	1.0	0.0
50416	principio_de_valoracion_conjunta_de_la_prueba	1.0	0.0
50417	punicion_conjunta	1.0	0.0
50418	aval_individual	1.0	0.0
50419	registro_especial_de_avales	1.0	0.0
50420	profesion_exigente_de_colegiacion	1.0	0.0
50421	principio_de_colegiacion_unica	1.0	0.0
50422	intento_de_colegiacion	1.0	0.0
50423	costumbre_notoria	1.0	0.0
50424	costumbre_inmemorial	1.0	0.0
50425	opcion_empresarial_por_la_indemnizacion	1.0	0.0
50426	opcion_por_readmision	1.0	0.0
50427	principio_de_confianza_mutua	1.0	0.0
50428	principio_de_confianza_en_la_conduccion	1.0	0.0
50429	principio_de_conduccion_dirigida	1.0	0.0
50430	principio_de_seguridad_en_la_conduccion	1.0	0.0
50431	conduccion_en_zig_zag	1.0	0.0
50432	conduccion_de_aguas_fecales	1.0	0.0
50433	conduccion_de_aguas_residuales	1.0	0.0
50434	conduccion_de_vehiculos_oficiales	1.0	0.0
50435	conduccion_de_motocicletas	1.0	0.0
50436	conduccion_de_vehiculos_especiales	1.0	0.0
50437	red_de_sucursales	1.0	0.0
50438	wrongful_birth	1.0	0.0
50439	fecha_de_nacimiento_equivocada	1.0	0.0
50440	wrongful_life	1.0	0.0
50441	wrongful_actions	1.0	0.0
50442	wrongful_conception	1.0	0.0
50443	actividad_de_desguace_de_vehiculos	1.0	0.0
50444	piezas_de_desguace	1.0	0.0
50445	competidor_del_mercado	1.0	0.0
50446	eliminar_a_un_competidor_del_mercado	1.0	0.0
50447	competidor_potencial	1.0	0.0
50448	competidor_directo	1.0	0.0
50449	pozo_ciego	1.0	0.0
50450	carta_verde	1.0	0.0
50451	collarin_cervical	1.0	0.0
50452	collarin_blando	1.0	0.0
50453	radiodifusion_via_satelite	1.0	0.0
50454	radiodifusion_en_frecuencia_modulada	1.0	0.0
50455	plan_tecnico_nacional_de_radiodifusion	1.0	0.0
50456	entidades_de_radiodifusion	1.0	0.0
50457	ganado_vacuno	1.0	0.0
50458	sector_vacuno	1.0	0.0
50459	ganado_porcino	1.0	0.0
50460	paso_de_ganado	1.0	0.0
50461	estabulacion_de_ganado	1.0	0.0
50462	abrevadero_de_ganado	1.0	0.0
50463	propietario_del_ganado	1.0	0.0
50464	reconversion_de_ganado	1.0	0.0
50465	alimento_para_el_ganado	1.0	0.0
50466	persona_mayor_dependiente	1.0	0.0
50467	plan_de_estabilidad_en_el_empleo	1.0	0.0
50468	violencia_psiquica_habitual	1.0	0.0
50469	violencia_fisica_habitual	1.0	0.0
50470	escritura_de_apartacion	1.0	0.0
50471	conversion_de_credito	1.0	0.0
50472	credito_prededucible	1.0	0.0
50473	exaccion_del_credito	1.0	0.0
50474	comite_paritario	1.0	0.0
50475	comite_evaluador	1.0	0.0
50476	comite_olimpico	1.0	0.0
50477	comite_de_disciplina_deportiva	1.0	0.0
50478	comite_español_de_disciplina_deportiva	1.0	0.0
50479	comite_balear_de_disciplina_deportiva	1.0	0.0
50480	comite_canario_de_disciplina_deportiva	1.0	0.0
50481	comite_asesor	1.0	0.0
50482	comite_de_expertos	1.0	0.0
50483	comite_cientifico	1.0	0.0
50484	comite_de_etica	1.0	0.0
50485	comite_intersectorial	1.0	0.0
50486	comite_de_competicion	1.0	0.0
50487	comite_de_seguridad_de_medicamentos	1.0	0.0
50488	comite_contra_la_tortura	1.0	0.0
50489	anulabilidad_del_acto_administrativo_por_defecto_de_forma	1.0	0.0
50490	perjudicado_por_un_acto_administrativo	1.0	0.0
50491	acto_administrativo_susceptible_de_recurso	1.0	0.0
50492	efectividad_del_acto_administrativo	1.0	0.0
50493	acto_administrativo_estimatorio	1.0	0.0
50494	acto_administrativo_de_gestion_tributaria	1.0	0.0
50495	acto_administrativo_finalizado	1.0	0.0
50496	caucion_con_aval	1.0	0.0
50497	libre_absolucion	1.0	1.0
50498	acto_administrativo_plurimo	1.0	0.0
50499	acto_administrativo_de_cobertura	1.0	0.0
50500	acto_administrativo_contrario_a_derecho	1.0	0.0
50501	disconformidad_con_el_acto_administrativo	1.0	0.0
50502	conformidad_con_el_acto_administrativo	1.0	0.0
50503	declaracion_de_impacto_ambiental_favorable	1.0	0.0
50504	declaracion_de_impacto_ambiental_desfavorable	1.0	0.0
50505	falta_de_declaracion_de_impacto_ambiental	1.0	0.0
50506	minimizacion_del_impacto_visual	1.0	0.0
50507	aprobacion_de_impacto_ambiental	1.0	0.0
50508	empadronamiento_del_trabajador_extranjero	1.0	0.0
50509	consejo_de_empadronamiento	1.0	0.0
50510	exigencia_del_empadronamiento	1.0	0.0
50511	medidas_correctoras_de_impacto_ambiental	1.0	0.0
50512	exigencia_de_impacto_ambiental	1.0	0.0
50513	impacto_emocional	1.0	0.0
50514	informe_sobre_el_impacto_por_razon_de_genero	1.0	0.0
50515	industria_agroalimentaria	1.0	0.0
50516	impacto_de_bala	1.0	0.0
50517	sector_agroalimentario	1.0	0.0
50518	impacto_frontal	1.0	0.0
50519	industria_azucarera	1.0	0.0
